logFC	logCPM	F	PValue	status
>NEG_30591413	 8.325e-01	 2.5664	1.558e-01	7.640e-01	Neg
>NEG_30591899	-4.889e-02	 4.0596	7.305e-04	9.839e-01	Neg
>NEG_30591931	 9.007e-01	 7.6351	3.453e+00	2.592e-01	Neg
>NEG_30591940	 3.542e-01	 1.7458	3.236e-02	8.939e-01	Neg
>NEG_30592288	-1.191e+00	 2.8484	2.944e-01	6.332e-01	Neg
>NEG_30592346	-1.851e+00	 4.2950	8.718e-01	4.038e-01	Neg
>NEG_30592384	 8.194e-01	 5.4723	3.307e-01	6.581e-01	Neg
>NEG_30592393	-6.859e-02	 5.2364	2.009e-03	9.711e-01	Neg
>NEG_30592431	 1.021e-01	 4.9105	3.963e-03	9.609e-01	Neg
>NEG_30608194	 1.484e-01	 6.3056	2.457e-02	9.101e-01	Neg
>NEG_30608263	 1.086e+00	 4.3230	3.492e-01	6.617e-01	Neg
>NEG_30608278	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30608292	 4.414e-01	 5.2484	5.756e-02	8.194e-01	Neg
>NEG_30608523	 3.401e+00	 6.2750	8.143e+00	3.603e-02	Neg
>NEG_30617382	-1.549e+00	 2.4175	6.177e-01	5.339e-01	Neg
>NEG_30617562	 3.367e-01	 2.5829	2.097e-02	8.996e-01	Neg
>NEG_30617616	 2.785e-02	 4.1368	2.135e-04	9.907e-01	Neg
>NEG_30617641	 3.423e-01	 4.4467	3.812e-02	8.833e-01	Neg
>NEG_30617663	-3.446e-01	 4.1247	3.960e-02	8.848e-01	Neg
>NEG_30617672	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30617704	-4.065e-01	 5.1857	6.193e-02	8.296e-01	Neg
>NEG_30618060	-1.471e+00	 3.1560	3.844e-01	5.484e-01	Neg
>NEG_30618080	-1.154e+00	 1.9098	3.055e-01	6.518e-01	Neg
>NEG_30618171	 6.040e-02	 4.7999	9.968e-04	9.775e-01	Neg
>NEG_30620471	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30620622	-4.598e-01	 4.3567	6.912e-02	8.399e-01	Neg
>NEG_30631389	 3.380e-01	 2.4608	2.783e-02	8.989e-01	Neg
>NEG_30631395	 5.176e-01	 6.9857	6.842e-01	6.109e-01	Neg
>NEG_30631474	-2.569e-01	 0.8698	1.826e-02	9.119e-01	Neg
>NEG_30631990	-2.731e-02	 4.1942	2.352e-04	9.909e-01	Neg
>NEG_30632031	-1.711e+00	 0.5710	1.165e+00	4.902e-01	Neg
>NEG_30632036	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30632095	 7.288e-01	 3.9215	1.380e-01	7.755e-01	Neg
>NEG_30632339	-7.126e-01	 3.1660	1.528e-01	7.766e-01	Neg
>NEG_30632353	-7.997e-03	 4.4569	2.226e-05	9.972e-01	Neg
>NEG_30632443	 9.744e-02	 5.4589	4.487e-03	9.565e-01	Neg
>NEG_30632468	 3.173e-02	 4.6782	3.334e-04	9.884e-01	Neg
>NEG_30632716	 5.317e-01	 4.9403	1.109e-01	8.011e-01	Neg
>NEG_30632951	 9.787e-01	 3.9113	2.759e-01	7.057e-01	Neg
>NEG_30632995	-3.053e-01	 6.5887	1.425e-01	7.919e-01	Neg
>NEG_30633013	 1.210e+00	 1.5998	3.357e-01	6.593e-01	Neg
>NEG_30633019	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30633040	 1.671e-02	 3.5245	7.606e-05	9.947e-01	Neg
>NEG_30633063	-9.540e-02	 4.9370	3.752e-03	9.628e-01	Neg
>NEG_30633074	-9.869e-01	 4.3525	2.966e-01	6.583e-01	Neg
>NEG_30646993	-2.540e+00	 1.3013	1.449e+00	3.396e-01	Neg
>NEG_30647047	 1.819e-01	 5.9491	2.591e-02	9.041e-01	Neg
>NEG_30647054	-1.276e+00	 4.5090	5.343e-01	5.538e-01	Neg
>NEG_30647083	-2.612e+00	 0.4043	3.306e+00	2.067e-01	Neg
>NEG_30647095	-1.288e+00	 3.6809	5.514e-01	5.916e-01	Neg
>NEG_30647408	 5.076e-01	 4.6833	8.890e-02	8.204e-01	Neg
>NEG_30647415	-5.461e-01	 4.5479	1.106e-01	8.034e-01	Neg
>NEG_30647523	-3.271e-01	 2.4076	2.298e-02	9.000e-01	Neg
>NEG_30673267	 2.591e-01	 5.6101	3.771e-02	8.801e-01	Neg
>NEG_30677588	-2.320e-01	 6.3419	6.355e-02	8.555e-01	Neg
>NEG_30677627	-6.078e-01	 3.0580	8.624e-02	8.121e-01	Neg
>NEG_30677635	-2.910e-02	 3.5134	2.028e-04	9.909e-01	Neg
>NEG_30689795	-3.104e-01	 3.5087	2.682e-02	9.017e-01	Neg
>NEG_30689902	-5.732e-01	 4.8682	1.338e-01	7.786e-01	Neg
>NEG_30690705	-4.030e+00	 0.7194	5.599e+00	9.197e-02	Neg
>NEG_30690826	-5.232e-01	 4.3996	8.070e-02	8.164e-01	Neg
>NEG_30691158	-5.276e-01	 3.2652	7.340e-02	8.346e-01	Neg
>NEG_30691827	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30691866	-8.611e-01	 5.0528	2.241e-01	6.560e-01	Neg
>NEG_30692004	 1.451e-01	 7.0884	4.771e-02	8.801e-01	Neg
>NEG_30693051	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30693073	-1.988e+00	 1.5830	1.042e+00	4.268e-01	Neg
>NEG_30693134	 6.915e-01	 4.3417	1.424e-01	7.750e-01	Neg
>NEG_30693203	-2.264e-01	 5.4407	2.738e-02	8.982e-01	Neg
>NEG_30693472	 5.635e-02	 5.8132	2.076e-03	9.715e-01	Neg
>NEG_30693479	 3.336e-02	 4.0111	3.306e-04	9.891e-01	Neg
>NEG_30693496	 2.630e-01	 2.3277	1.595e-02	9.207e-01	Neg
>NEG_30693521	 5.309e-01	 4.2638	8.683e-02	8.270e-01	Neg
>NEG_30693566	 2.291e-01	 4.9816	2.017e-02	9.113e-01	Neg
>NEG_30693604	-5.598e-02	 3.2445	8.419e-04	9.828e-01	Neg
>NEG_30702639	 5.662e-02	 6.4552	3.248e-03	9.635e-01	Neg
>NEG_30702674	-4.569e-01	 4.3290	6.010e-02	8.414e-01	Neg
>NEG_30722212	 2.083e-02	 3.5522	1.211e-04	9.935e-01	Neg
>NEG_30722229	 6.201e-01	 3.1698	7.280e-02	8.165e-01	Neg
>NEG_30722758	-3.125e-01	 0.8694	3.003e-02	9.060e-01	Neg
>NEG_30722800	-1.940e-01	 4.2077	1.235e-02	9.346e-01	Neg
>NEG_30746489	 3.479e-01	 4.6103	4.148e-02	8.774e-01	Neg
>NEG_30746557	-1.112e+00	 2.1694	2.678e-01	6.620e-01	Neg
>NEG_30746583	 5.627e-01	 4.8730	1.108e-01	7.935e-01	Neg
>NEG_30746601	 1.135e+00	 1.4946	2.640e-01	6.803e-01	Neg
>NEG_30746634	 1.914e-01	 3.2350	9.514e-03	9.413e-01	Neg
>NEG_30746662	-1.110e-01	 5.7359	7.967e-03	9.450e-01	Neg
>NEG_30746719	 6.157e-01	 3.2704	5.431e-02	8.202e-01	Neg
>NEG_30746850	 1.414e-01	 6.5006	2.452e-02	9.080e-01	Neg
>NEG_30746897	-2.876e-01	 2.2664	1.556e-02	9.122e-01	Neg
>NEG_30748525	 3.386e-01	 3.9678	3.329e-02	8.918e-01	Neg
>NEG_30748545	 4.979e-01	 4.4329	6.441e-02	8.324e-01	Neg
>NEG_30748567	 1.181e+00	 0.7211	3.598e-01	6.462e-01	Neg
>NEG_30748581	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30748718	-5.808e-01	 5.8826	2.523e-01	6.973e-01	Neg
>NEG_30748739	 2.324e-01	 5.7371	3.075e-02	8.871e-01	Neg
>NEG_30748767	-2.306e-01	 3.5148	1.437e-02	9.271e-01	Neg
>NEG_30748835	-3.293e-01	 2.4742	1.873e-02	9.001e-01	Neg
>NEG_30754822	-1.302e+00	 2.9277	4.319e-01	5.997e-01	Neg
>NEG_30754832	 5.303e-01	 3.8493	6.883e-02	8.340e-01	Neg
>NEG_30754863	-4.960e-01	 4.6042	9.200e-02	8.191e-01	Neg
>NEG_30754906	 1.902e+00	 1.6255	7.614e-01	5.190e-01	Neg
>NEG_30754926	 7.941e-01	 2.3084	1.314e-01	7.707e-01	Neg
>NEG_30754997	-1.447e-01	 4.2413	5.604e-03	9.510e-01	Neg
>NEG_30755065	-7.399e-01	 3.7657	1.654e-01	7.599e-01	Neg
>NEG_30757938	-3.924e-01	 6.9389	3.766e-01	6.912e-01	Neg
>NEG_30758067	 6.491e-01	 1.7860	1.147e-01	8.079e-01	Neg
>NEG_30758369	-3.908e-01	 2.7910	3.521e-02	8.796e-01	Neg
>NEG_30758410	 6.385e-01	 2.1276	7.993e-02	8.119e-01	Neg
>NEG_30758488	-1.305e-01	 5.6004	9.825e-03	9.385e-01	Neg
>NEG_30763041	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30763690	 4.267e-01	 2.2341	4.884e-02	8.760e-01	Neg
>NEG_30763717	-1.688e-01	 3.9044	8.941e-03	9.448e-01	Neg
>NEG_30766398	 3.460e-01	 1.2772	2.558e-02	8.984e-01	Neg
>NEG_30766428	-1.114e+00	 2.5937	2.508e-01	6.603e-01	Neg
>NEG_30766454	-7.173e-02	 6.3547	6.105e-03	9.552e-01	Neg
>NEG_30766505	-3.851e-01	 4.7679	3.336e-02	8.585e-01	Neg
>NEG_30766526	 1.633e-01	 7.9587	1.714e-01	8.158e-01	Neg
>NEG_30766532	-1.800e-01	 5.0745	1.130e-02	9.270e-01	Neg
>NEG_30766545	 8.408e-01	 3.2768	1.982e-01	7.559e-01	Neg
>NEG_30776323	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30793179	 1.590e+00	 6.5613	3.389e+00	2.210e-01	Neg
>NEG_30793223	 1.191e+00	 2.4915	2.488e-01	6.695e-01	Neg
>NEG_30793273	 1.579e-01	 6.9652	5.187e-02	8.751e-01	Neg
>NEG_30793288	 1.125e+00	 2.1575	2.583e-01	6.860e-01	Neg
>NEG_30793298	 2.260e-01	 5.1119	2.196e-02	9.094e-01	Neg
>NEG_30793306	-6.166e-01	 2.7332	1.172e-01	8.095e-01	Neg
>NEG_30793327	 1.123e+00	 1.1305	2.422e-01	6.949e-01	Neg
>NEG_30795116	-2.062e-01	 4.1034	1.369e-02	9.314e-01	Neg
>NEG_30795129	-4.424e+00	 0.8537	6.193e+00	7.226e-02	Neg
>NEG_30795855	-5.576e-02	 7.0240	7.566e-03	9.544e-01	Neg
>NEG_30795942	 1.182e-01	 4.6648	4.871e-03	9.573e-01	Neg
>NEG_30795984	-2.780e+00	 1.9722	1.967e+00	2.664e-01	Neg
>NEG_30796669	 1.297e+00	 6.3725	1.657e+00	3.436e-01	Neg
>NEG_30796681	-1.305e+00	 1.5215	4.885e-01	6.052e-01	Neg
>NEG_30796689	-1.644e+00	 1.2547	7.362e-01	5.253e-01	Neg
>NEG_30796692	-2.177e-01	 2.9498	1.336e-02	9.330e-01	Neg
>NEG_30796716	 9.851e-01	 2.4551	2.249e-01	7.202e-01	Neg
>NEG_30797226	-3.494e+00	 0.5710	3.551e+00	1.262e-01	Neg
>NEG_30797255	 1.735e-02	 1.4087	1.205e-04	9.944e-01	Neg
>NEG_30797260	-8.703e-02	 0.6510	1.506e-03	9.803e-01	Neg
>NEG_30797288	 3.757e-01	 2.1086	3.836e-02	8.870e-01	Neg
>NEG_30798487	 2.009e-02	 5.7252	2.192e-04	9.901e-01	Neg
>NEG_30798538	 5.272e-02	 3.5144	8.075e-04	9.837e-01	Neg
>NEG_30798570	-8.022e-01	 4.0374	1.542e-01	7.329e-01	Neg
>NEG_30801887	-6.456e+00	 1.9415	8.944e+00	1.982e-02	Neg
>NEG_30806177	-9.904e-02	 0.8552	1.801e-03	9.752e-01	Neg
>NEG_30806221	-2.786e+00	 1.9214	1.977e+00	2.662e-01	Neg
>NEG_30806289	 5.032e-01	 2.3498	5.835e-02	8.517e-01	Neg
>NEG_30806460	-5.109e-01	 4.4953	8.810e-02	8.182e-01	Neg
>NEG_30806522	 1.919e+00	 2.5136	6.805e-01	5.099e-01	Neg
>NEG_30806566	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30806711	-2.064e-01	 3.2809	1.298e-02	9.358e-01	Neg
>NEG_30806741	 6.669e-01	 2.4235	1.083e-01	8.067e-01	Neg
>NEG_30806757	 1.453e-01	 7.5300	9.006e-02	8.566e-01	Neg
>NEG_30806828	-1.302e-01	 7.2705	5.073e-02	8.834e-01	Neg
>NEG_30818554	-1.866e-01	 3.6523	1.087e-02	9.404e-01	Neg
>NEG_30818582	 6.256e-01	 3.0518	1.167e-01	8.160e-01	Neg
>NEG_30818609	 2.430e-01	 5.2735	2.659e-02	8.983e-01	Neg
>NEG_30818625	 4.856e-01	 5.2303	1.059e-01	8.034e-01	Neg
>NEG_30818639	-6.091e-01	 3.6461	1.054e-01	8.034e-01	Neg
>NEG_30818669	 3.293e-01	 3.2127	3.192e-02	9.004e-01	Neg
>NEG_30818674	-3.876e-02	 4.4831	5.275e-04	9.864e-01	Neg
>NEG_30818698	 2.052e-01	 0.9440	5.569e-03	9.493e-01	Neg
>NEG_30820315	-5.774e-01	 5.0440	1.464e-01	7.670e-01	Neg
>NEG_30820369	-6.752e-01	 1.4110	1.526e-01	7.931e-01	Neg
>NEG_30820413	 3.060e-01	 2.0759	1.761e-02	9.112e-01	Neg
>NEG_30822451	-3.783e+00	 0.6470	5.173e+00	1.065e-01	Neg
>NEG_30822500	-3.876e+00	 2.4471	3.625e+00	1.281e-01	Neg
>NEG_30822581	 6.631e-02	 3.1445	7.441e-04	9.799e-01	Neg
>NEG_30822618	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30835371	-1.880e+00	 2.8879	4.977e-01	4.958e-01	Neg
>NEG_30835491	-2.621e-01	 3.2086	1.826e-02	9.184e-01	Neg
>NEG_30839926	-8.439e-01	 2.4200	1.363e-01	7.433e-01	Neg
>NEG_30845452	-5.915e-01	 3.7891	1.012e-01	8.066e-01	Neg
>NEG_30845518	 2.053e+00	 6.2267	3.379e+00	1.745e-01	Neg
>NEG_30845539	-6.545e-01	 3.7356	1.241e-01	7.870e-01	Neg
>NEG_30845544	-2.098e-01	 6.4496	6.392e-02	8.642e-01	Neg
>NEG_30845599	 2.065e-01	 4.6422	1.539e-02	9.260e-01	Neg
>NEG_30845657	-1.270e+00	 2.3548	4.488e-01	6.123e-01	Neg
>NEG_30857785	-3.638e-01	 5.7345	8.343e-02	8.193e-01	Neg
>NEG_30857823	 1.221e+00	 3.8545	3.918e-01	6.436e-01	Neg
>NEG_30857844	 2.342e-01	 4.7919	2.068e-02	9.134e-01	Neg
>NEG_30866479	 3.308e-01	 3.7857	3.321e-02	8.958e-01	Neg
>NEG_30866491	-2.330e-01	 3.4233	1.489e-02	9.270e-01	Neg
>NEG_30866544	-1.020e+00	 1.1432	2.790e-01	6.889e-01	Neg
>NEG_30866565	-3.791e-01	 6.0468	1.233e-01	7.888e-01	Neg
>NEG_30866600	-2.540e-01	 3.5834	1.404e-02	9.191e-01	Neg
>NEG_30886570	-4.195e+00	 2.3288	3.472e+00	1.223e-01	Neg
>NEG_30886619	-2.367e-01	 4.0844	1.664e-02	9.213e-01	Neg
>NEG_30886653	-2.075e+00	 1.5054	1.171e+00	4.074e-01	Neg
>NEG_30886671	 2.260e+00	 5.5413	2.091e+00	2.545e-01	Neg
>NEG_30897878	-3.711e+00	 2.6787	3.165e+00	1.409e-01	Neg
>NEG_30897981	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30902893	 1.054e-01	 1.6582	1.640e-03	9.691e-01	Neg
>NEG_30902932	-1.927e-01	 1.3911	8.073e-03	9.415e-01	Neg
>NEG_30902960	-5.612e-02	 5.4075	1.469e-03	9.751e-01	Neg
>NEG_30903000	 1.000e+00	 3.4944	2.317e-01	7.098e-01	Neg
>NEG_30904416	-1.723e-01	 2.2284	8.073e-03	9.478e-01	Neg
>NEG_30904430	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30904438	 8.851e-01	 6.2736	7.957e-01	5.224e-01	Neg
>NEG_30904730	-4.958e-01	 2.1640	5.700e-02	8.473e-01	Neg
>NEG_30914242	 2.265e-01	 5.5273	2.774e-02	8.979e-01	Neg
>NEG_30919923	 6.843e-01	 4.7465	1.611e-01	7.587e-01	Neg
>NEG_30920009	-7.317e+00	 2.5737	9.824e+00	1.616e-02	Neg
>NEG_30920150	 7.418e-02	 5.2935	2.619e-03	9.684e-01	Neg
>NEG_30920170	 3.967e-01	 2.8231	4.804e-02	8.823e-01	Neg
>NEG_30923953	 1.137e+00	 4.4556	1.951e-01	6.676e-01	Neg
>NEG_30923980	 5.859e-01	 4.9620	1.180e-01	7.805e-01	Neg
>NEG_30923987	-7.656e-01	 5.3472	2.936e-01	6.670e-01	Neg
>NEG_30924050	-2.573e-01	 3.8506	2.138e-02	9.162e-01	Neg
>NEG_30925263	-5.963e+00	 1.6182	8.449e+00	2.636e-02	Neg
>NEG_30952137	-5.297e+00	 1.2411	7.564e+00	4.130e-02	Neg
>NEG_30952290	 6.192e-02	 5.1051	1.585e-03	9.750e-01	Neg
>NEG_30953582	-2.619e-02	 5.2439	2.964e-04	9.890e-01	Neg
>NEG_30953604	-8.707e-01	 4.7851	1.707e-01	6.878e-01	Neg
>NEG_30953647	-3.720e-01	 5.7294	8.266e-02	8.156e-01	Neg
>NEG_30953657	-2.853e-01	 6.4996	1.122e-01	8.122e-01	Neg
>NEG_30953686	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30956603	 7.673e-01	 6.0485	3.922e-01	6.088e-01	Neg
>NEG_30956668	 3.718e-01	 2.7429	3.471e-02	8.898e-01	Neg
>NEG_30957718	 5.843e-01	 5.0352	9.537e-02	7.775e-01	Neg
>NEG_30957768	 1.071e+00	 4.5923	3.649e-01	6.498e-01	Neg
>NEG_30957790	 7.120e-01	 5.7774	2.773e-01	6.671e-01	Neg
>NEG_30957793	-2.022e-01	 2.7008	1.321e-02	9.384e-01	Neg
>NEG_30957860	-8.077e-02	 2.1948	1.396e-03	9.757e-01	Neg
>NEG_30958285	-4.552e-02	 5.1379	8.805e-04	9.813e-01	Neg
>NEG_30958303	-6.583e-01	 4.6249	1.337e-01	7.585e-01	Neg
>NEG_30958331	 2.162e+00	 6.2101	3.214e+00	1.583e-01	Neg
>NEG_30958363	-1.195e+00	 2.0254	4.645e-01	6.352e-01	Neg
>NEG_30958573	-2.537e-01	 4.2397	1.729e-02	9.138e-01	Neg
>NEG_30958685	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30959571	 5.594e-01	 3.4413	6.320e-02	8.321e-01	Neg
>NEG_30959711	-6.322e-01	 2.2624	6.991e-02	8.051e-01	Neg
>NEG_30960159	 1.497e+00	 1.1136	6.955e-01	5.868e-01	Neg
>NEG_30960269	-5.287e-02	 4.6959	1.047e-03	9.806e-01	Neg
>NEG_30960284	 8.087e-02	 3.1326	1.905e-03	9.754e-01	Neg
>NEG_30960297	-1.264e+00	 3.7861	4.881e-01	5.934e-01	Neg
>NEG_30960568	 1.163e-01	 3.3498	3.309e-03	9.645e-01	Neg
>NEG_30960606	 2.473e-01	 6.0721	4.961e-02	8.640e-01	Neg
>NEG_30960614	-1.343e-01	 5.9245	1.391e-02	9.286e-01	Neg
>NEG_30960619	 2.041e-01	 4.0623	1.104e-02	9.334e-01	Neg
>NEG_30960682	 4.975e+00	 1.4817	3.685e+00	1.007e-01	Neg
>NEG_30960724	 6.223e-01	 2.9510	1.114e-01	8.174e-01	Neg
>NEG_30961961	 1.340e-01	 6.9127	4.339e-02	8.960e-01	Neg
>NEG_30962063	-1.826e+00	 0.3129	1.816e+00	3.127e-01	Neg
>NEG_30962114	-3.238e-01	 1.1038	2.527e-02	8.983e-01	Neg
>NEG_30962138	 1.052e+00	 3.7070	3.080e-01	6.910e-01	Neg
>NEG_30962195	-7.562e-02	 2.7336	1.763e-03	9.770e-01	Neg
>NEG_30962198	-5.566e-01	 5.0633	1.163e-01	7.743e-01	Neg
>NEG_30962329	 1.550e-01	 5.8805	1.781e-02	9.202e-01	Neg
>NEG_30962349	-4.131e-01	 4.9436	6.834e-02	8.373e-01	Neg
>NEG_30962371	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30968767	 9.259e-02	 5.9944	7.059e-03	9.500e-01	Neg
>NEG_30968817	-8.774e-02	 5.1276	2.700e-03	9.640e-01	Neg
>NEG_30968843	-1.082e-01	 4.2164	3.837e-03	9.636e-01	Neg
>NEG_30968882	 2.174e-01	 2.2229	1.016e-02	9.355e-01	Neg
>NEG_30983750	-7.385e-01	 2.8477	1.549e-01	7.714e-01	Neg
>NEG_30983787	 2.441e-02	 4.5028	1.263e-04	9.914e-01	Neg
>NEG_30983811	 9.000e-01	 3.8736	1.838e-01	7.278e-01	Neg
>NEG_30983828	 5.035e-01	 4.4244	7.911e-02	8.312e-01	Neg
>NEG_30983869	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30989680	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30989686	 1.238e+00	 3.3007	3.261e-01	6.531e-01	Neg
>NEG_30989882	-3.891e-01	 5.1213	6.665e-02	8.397e-01	Neg
>NEG_30989935	 7.408e-01	 1.1468	1.339e-01	7.775e-01	Neg
>NEG_30989990	 7.288e-01	 3.7178	1.533e-01	7.790e-01	Neg
>NEG_30990004	 2.113e-02	 0.8840	1.699e-04	9.919e-01	Neg
>NEG_30991385	-1.030e+00	 6.3718	1.491e+00	3.998e-01	Neg
>NEG_30998153	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_30998165	 4.526e-01	 4.6700	7.251e-02	8.398e-01	Neg
>NEG_30998198	 1.602e-01	 5.9619	1.603e-02	9.149e-01	Neg
>NEG_30998451	-8.576e-01	 2.4990	2.015e-01	7.364e-01	Neg
>NEG_30998569	 1.669e-02	 5.5233	1.550e-04	9.924e-01	Neg
>NEG_30998604	-1.571e+00	 1.1937	7.047e-01	5.329e-01	Neg
>NEG_31018353	 7.442e-01	 7.5862	1.845e+00	3.574e-01	Neg
>NEG_31018375	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_31018447	 3.776e+00	 5.6829	5.184e+00	6.924e-02	Neg
>NEG_31018453	 2.335e-01	 5.0774	2.069e-02	9.072e-01	Neg
>NEG_31018545	 1.658e-01	 3.4558	5.323e-03	9.486e-01	Neg
>NEG_31031423	 5.615e-01	 2.3756	8.435e-02	8.353e-01	Neg
>NEG_31031469	-1.490e-01	 3.0188	5.812e-03	9.542e-01	Neg
>NEG_31031477	 3.190e-01	 5.0767	4.179e-02	8.741e-01	Neg
>NEG_31031501	-3.123e-01	 4.3792	2.846e-02	8.911e-01	Neg
>NEG_31050265	 3.789e-01	 3.2050	2.727e-02	8.857e-01	Neg
>NEG_31050290	-5.839e+00	 1.5429	8.300e+00	2.870e-02	Neg
>NEG_31050465	-7.769e-01	 4.6566	1.980e-01	7.138e-01	Neg
>NEG_31050471	-6.883e-02	 5.9435	3.778e-03	9.633e-01	Neg
>NEG_31057710	 7.206e-01	 6.0879	3.681e-01	6.247e-01	Neg
>NEG_31057731	-6.113e-01	 3.7640	9.039e-02	8.011e-01	Neg
>NEG_31057804	 2.629e-01	 6.6280	1.066e-01	8.223e-01	Neg
>NEG_31062133	-1.275e-01	 5.9100	9.959e-03	9.326e-01	Neg
>NEG_31084113	-2.280e+00	 1.5569	8.678e-01	4.131e-01	Neg
>NEG_31084168	 2.547e-02	 4.0840	1.962e-04	9.916e-01	Neg
>NEG_31084270	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_31118665	 5.388e-01	 3.8184	8.701e-02	8.326e-01	Neg
>NEG_31118674	-6.084e-01	 2.9731	7.304e-02	8.103e-01	Neg
>NEG_31118726	 3.002e-01	 5.1272	3.534e-02	8.797e-01	Neg
>NEG_31118750	-3.797e-01	 5.0175	6.173e-02	8.477e-01	Neg
>NEG_31120161	 2.279e+00	 7.6206	1.304e+01	9.200e-03	Neg
>NEG_31120223	-2.257e+00	 1.3491	1.616e+00	3.729e-01	Neg
>NEG_31120228	 6.558e-01	 2.7367	9.179e-02	8.100e-01	Neg
>NEG_31120255	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_31120368	-4.188e-01	 6.2538	1.883e-01	7.478e-01	Neg
>NEG_31120378	-4.081e-01	 7.5172	8.508e-01	6.054e-01	Neg
>NEG_31120395	 0.000e+00	 0.2152	0.000e+00	1.000e+00	Neg
>NEG_31144739	 7.324e-01	 3.0790	8.109e-02	7.853e-01	Neg
>NEG_31144798	-4.650e-01	 3.2591	4.906e-02	8.551e-01	Neg
>NEG_31144825	 2.147e-01	 4.7996	1.762e-02	9.204e-01	Neg
>NEG_31144875	-7.696e-01	 6.3834	2.751e-01	6.107e-01	Neg
>NEG_31146586	 5.535e-02	 7.2607	9.440e-03	9.509e-01	Neg
>NEG_31155593	 4.420e-01	 5.3938	8.845e-02	8.117e-01	Neg
