Name	Score
chr6_30892350_30892400	9.953e-03
chr6_30892500_30892550	9.953e-03
chr6_30892550_30892600	9.953e-03
chr6_31616200_31616250	1.255e-02
chr6_31616250_31616300	1.255e-02
chr6_31616300_31616350	1.255e-02
chr6_30888100_30888150	1.526e-02
chr6_30888150_30888200	1.526e-02
chr6_30888200_30888250	1.526e-02
chr6_30888250_30888300	1.526e-02
chr6_30888750_30888800	1.526e-02
chr6_30558950_30559000	1.592e-02
chr6_30979650_30979700	1.707e-02
chr6_30979700_30979750	1.707e-02
chr6_30979750_30979800	1.707e-02
chr6_30979800_30979850	1.707e-02
chr6_30979850_30979900	1.707e-02
chr6_30979900_30979950	1.707e-02
chr6_32096850_32096900	1.727e-02
chr6_32096900_32096950	1.727e-02
chr6_32096950_32097000	1.727e-02
chr6_32097000_32097050	1.727e-02
chr6_32097050_32097100	1.727e-02
chr6_32097100_32097150	1.727e-02
chr6_30624050_30624100	1.803e-02
chr6_30624100_30624150	1.803e-02
chr6_30624150_30624200	1.803e-02
chr6_30624200_30624250	1.803e-02
chr6_30624250_30624300	1.803e-02
chr6_30624300_30624350	1.803e-02
chr6_30624350_30624400	1.803e-02
chr6_30624400_30624450	1.803e-02
chr6_30624450_30624500	1.803e-02
chr6_30624500_30624550	1.803e-02
chr6_30624550_30624600	1.803e-02
chr6_30624600_30624650	1.803e-02
chr6_30624650_30624700	1.803e-02
chr6_30624700_30624750	1.803e-02
chr6_30624750_30624800	1.803e-02
chr6_30624800_30624850	1.803e-02
chr6_31760950_31761000	1.936e-02
chr6_31761000_31761050	1.936e-02
chr6_31761050_31761100	1.936e-02
chr6_31761100_31761150	1.936e-02
chr6_31761150_31761200	1.936e-02
chr6_31761200_31761250	1.936e-02
chr6_31761250_31761300	1.936e-02
chr6_31761300_31761350	1.936e-02
chr6_31761350_31761400	1.936e-02
chr6_31761400_31761450	1.936e-02
chr6_31761450_31761500	1.936e-02
chr6_31761500_31761550	1.936e-02
chr6_31761550_31761600	1.936e-02
chr6_31761600_31761650	1.936e-02
chr6_31761650_31761700	1.936e-02
chr6_31761700_31761750	1.936e-02
chr6_31761750_31761800	1.936e-02
chr6_31761800_31761850	1.936e-02
chr6_31761850_31761900	1.936e-02
chr6_31761900_31761950	1.936e-02
chr6_31761950_31762000	1.936e-02
chr6_31762000_31762050	1.936e-02
chr6_31762050_31762100	1.936e-02
chr6_31762100_31762150	1.936e-02
chr6_31762150_31762200	1.936e-02
chr6_31762200_31762250	1.936e-02
chr6_31762250_31762300	1.936e-02
chr6_31762300_31762350	1.936e-02
chr6_31762350_31762400	1.936e-02
chr6_31762400_31762450	1.936e-02
chr6_31762450_31762500	1.936e-02
chr6_31762500_31762550	1.936e-02
chr6_31762550_31762600	1.936e-02
chr6_31762600_31762650	1.936e-02
chr6_31762650_31762700	1.936e-02
chr6_31762700_31762750	1.936e-02
chr6_31762750_31762800	1.936e-02
chr6_31762800_31762850	1.936e-02
chr6_31762850_31762900	1.936e-02
chr6_31593600_31593650	1.968e-02
chr6_31593650_31593700	1.968e-02
chr6_31593700_31593750	1.968e-02
chr6_31593750_31593800	1.968e-02
chr6_31593800_31593850	1.968e-02
chr6_31593850_31593900	1.968e-02
chr6_30576550_30576600	2.081e-02
chr6_31616550_31616600	2.081e-02
chr6_31616950_31617000	2.081e-02
chr6_31617000_31617050	2.081e-02
chr6_31617050_31617100	2.081e-02
chr6_31617100_31617150	2.081e-02
chr6_31617150_31617200	2.081e-02
chr6_31617200_31617250	2.081e-02
chr6_31617250_31617300	2.081e-02
chr6_31617300_31617350	2.081e-02
chr6_31617350_31617400	2.081e-02
chr6_31617400_31617450	2.081e-02
chr6_31617450_31617500	2.081e-02
chr6_31617500_31617550	2.081e-02
chr6_31617550_31617600	2.081e-02
chr6_31617600_31617650	2.081e-02
chr6_31617650_31617700	2.081e-02
chr6_31617700_31617750	2.081e-02
chr6_31617750_31617800	2.081e-02
chr6_31617800_31617850	2.081e-02
chr6_31617850_31617900	2.081e-02
chr6_31617900_31617950	2.081e-02
chr6_31617950_31618000	2.081e-02
chr6_31618000_31618050	2.081e-02
chr6_31593300_31593350	2.209e-02
chr6_31593350_31593400	2.209e-02
chr6_31593400_31593450	2.209e-02
chr6_31593450_31593500	2.209e-02
chr6_31593500_31593550	2.209e-02
chr6_31593550_31593600	2.209e-02
chr6_31594000_31594050	2.209e-02
chr6_31594050_31594100	2.209e-02
chr6_31594100_31594150	2.209e-02
chr6_31594150_31594200	2.209e-02
chr6_31594200_31594250	2.209e-02
chr6_31594250_31594300	2.209e-02
chr6_31594300_31594350	2.209e-02
chr6_31594350_31594400	2.209e-02
chr6_31594400_31594450	2.209e-02
chr6_30558050_30558100	2.259e-02
chr6_30558100_30558150	2.259e-02
chr6_30558150_30558200	2.259e-02
chr6_30558200_30558250	2.259e-02
chr6_30558250_30558300	2.259e-02
chr6_30558300_30558350	2.259e-02
chr6_30558350_30558400	2.259e-02
chr6_30558400_30558450	2.259e-02
chr6_30558450_30558500	2.259e-02
chr6_30558500_30558550	2.259e-02
chr6_30558550_30558600	2.259e-02
chr6_30558600_30558650	2.259e-02
chr6_30558650_30558700	2.259e-02
chr6_30558700_30558750	2.259e-02
chr6_30558750_30558800	2.259e-02
chr6_30589300_30589350	2.402e-02
chr6_30589350_30589400	2.402e-02
chr6_30589400_30589450	2.402e-02
chr6_30589450_30589500	2.402e-02
chr6_30589500_30589550	2.402e-02
chr6_30589550_30589600	2.402e-02
chr6_30589600_30589650	2.402e-02
chr6_30589650_30589700	2.402e-02
chr6_30589700_30589750	2.402e-02
chr6_30589750_30589800	2.402e-02
chr6_30589800_30589850	2.402e-02
chr6_30589850_30589900	2.402e-02
chr6_30589900_30589950	2.402e-02
chr6_30589950_30590000	2.402e-02
chr6_30590000_30590050	2.402e-02
chr6_30590050_30590100	2.402e-02
chr6_30590100_30590150	2.402e-02
chr6_30590150_30590200	2.402e-02
chr6_30590200_30590250	2.402e-02
chr6_30590250_30590300	2.402e-02
chr6_30590300_30590350	2.402e-02
chr6_30590350_30590400	2.402e-02
chr6_30590400_30590450	2.402e-02
chr6_30590450_30590500	2.402e-02
chr6_30590500_30590550	2.402e-02
chr6_30590550_30590600	2.402e-02
chr6_30590600_30590650	2.402e-02
chr6_30590650_30590700	2.402e-02
chr6_30590700_30590750	2.402e-02
chr6_30590750_30590800	2.402e-02
chr6_30590800_30590850	2.402e-02
chr6_30590850_30590900	2.402e-02
chr6_30590900_30590950	2.402e-02
chr6_30590950_30591000	2.402e-02
chr6_30591000_30591050	2.402e-02
chr6_30591050_30591100	2.402e-02
chr6_30591100_30591150	2.402e-02
chr6_30591150_30591200	2.402e-02
chr6_30591200_30591250	2.402e-02
chr6_30591250_30591300	2.402e-02
chr6_30591300_30591350	2.402e-02
chr6_30591350_30591400	2.402e-02
chr6_30591400_30591450	2.402e-02
chr6_30591450_30591500	2.402e-02
chr6_30591500_30591550	2.402e-02
chr6_30591550_30591600	2.402e-02
chr6_30591600_30591650	2.402e-02
chr6_30591650_30591700	2.402e-02
chr6_30591700_30591750	2.402e-02
chr6_30591750_30591800	2.402e-02
chr6_30591800_30591850	2.402e-02
chr6_30591850_30591900	2.402e-02
chr6_30591900_30591950	2.402e-02
chr6_30591950_30592000	2.402e-02
chr6_30592000_30592050	2.402e-02
chr6_30592050_30592100	2.402e-02
chr6_30592100_30592150	2.402e-02
chr6_30592150_30592200	2.402e-02
chr6_30592200_30592250	2.402e-02
chr6_30592250_30592300	2.402e-02
chr6_30592300_30592350	2.402e-02
chr6_30592350_30592400	2.402e-02
chr6_30592400_30592450	2.402e-02
chr6_30592450_30592500	2.402e-02
chr6_30592550_30592600	2.402e-02
chr6_30592600_30592650	2.402e-02
chr6_30592650_30592700	2.402e-02
chr6_30592700_30592750	2.402e-02
chr6_30592750_30592800	2.402e-02
chr6_30592800_30592850	2.402e-02
chr6_30592850_30592900	2.402e-02
chr6_30592900_30592950	2.402e-02
chr6_31591650_31591700	2.552e-02
chr6_31591700_31591750	2.552e-02
chr6_31591750_31591800	2.552e-02
chr6_31591800_31591850	2.552e-02
chr6_31591850_31591900	2.552e-02
chr6_31591900_31591950	2.552e-02
chr6_31591950_31592000	2.552e-02
chr6_31592000_31592050	2.552e-02
chr6_31592050_31592100	2.552e-02
chr6_31592100_31592150	2.552e-02
chr6_31592150_31592200	2.552e-02
chr6_31592200_31592250	2.552e-02
chr6_31592250_31592300	2.552e-02
chr6_31592300_31592350	2.552e-02
chr6_31592350_31592400	2.552e-02
chr6_31592400_31592450	2.552e-02
chr6_31592450_31592500	2.552e-02
chr6_31592500_31592550	2.552e-02
chr6_31592550_31592600	2.552e-02
chr6_31592600_31592650	2.552e-02
chr6_31592650_31592700	2.552e-02
chr6_31592700_31592750	2.552e-02
chr6_31592750_31592800	2.552e-02
chr6_31592800_31592850	2.552e-02
chr6_31592850_31592900	2.552e-02
chr6_30588200_30588250	2.578e-02
chr6_30588250_30588300	2.578e-02
chr6_30588300_30588350	2.578e-02
chr6_30588350_30588400	2.578e-02
chr6_30588400_30588450	2.578e-02
chr6_30588450_30588500	2.578e-02
chr6_30588500_30588550	2.578e-02
chr6_30588550_30588600	2.578e-02
chr6_30588600_30588650	2.578e-02
chr6_30588650_30588700	2.578e-02
chr6_30588700_30588750	2.578e-02
chr6_30588750_30588800	2.578e-02
chr6_30588800_30588850	2.578e-02
chr6_30588850_30588900	2.578e-02
chr6_30588900_30588950	2.578e-02
chr6_30588950_30589000	2.578e-02
chr6_30589000_30589050	2.578e-02
chr6_30589050_30589100	2.578e-02
chr6_30589100_30589150	2.578e-02
chr6_30589150_30589200	2.578e-02
chr6_30589200_30589250	2.578e-02
chr6_30589250_30589300	2.578e-02
chr6_30888800_30888850	2.595e-02
chr6_30888850_30888900	2.595e-02
chr6_30888900_30888950	2.595e-02
chr6_30888950_30889000	2.595e-02
chr6_30889000_30889050	2.595e-02
chr6_30889050_30889100	2.595e-02
chr6_30889100_30889150	2.595e-02
chr6_30889150_30889200	2.595e-02
chr6_30889200_30889250	2.595e-02
chr6_30889250_30889300	2.595e-02
chr6_30889300_30889350	2.595e-02
chr6_30889350_30889400	2.595e-02
chr6_30889400_30889450	2.595e-02
chr6_30889450_30889500	2.595e-02
chr6_30889500_30889550	2.595e-02
chr6_30889550_30889600	2.595e-02
chr6_30889600_30889650	2.595e-02
chr6_30889650_30889700	2.595e-02
chr6_30889700_30889750	2.595e-02
chr6_30889750_30889800	2.595e-02
chr6_30889800_30889850	2.595e-02
chr6_30889850_30889900	2.595e-02
chr6_30889900_30889950	2.595e-02
chr6_30890650_30890700	2.595e-02
chr6_30890700_30890750	2.595e-02
chr6_30890750_30890800	2.595e-02
chr6_30890800_30890850	2.595e-02
chr6_30890850_30890900	2.595e-02
chr6_30890900_30890950	2.595e-02
chr6_30890950_30891000	2.595e-02
chr6_30891000_30891050	2.595e-02
chr6_30891050_30891100	2.595e-02
chr6_30891100_30891150	2.595e-02
chr6_30891150_30891200	2.595e-02
chr6_30891200_30891250	2.595e-02
chr6_30891250_30891300	2.595e-02
chr6_30891300_30891350	2.595e-02
chr6_30891350_30891400	2.595e-02
chr6_30891400_30891450	2.595e-02
chr6_30891450_30891500	2.595e-02
chr6_30891500_30891550	2.595e-02
chr6_30891550_30891600	2.595e-02
chr6_30891600_30891650	2.595e-02
chr6_30891650_30891700	2.595e-02
chr6_30891700_30891750	2.595e-02
chr6_30892600_30892650	2.595e-02
chr6_30892650_30892700	2.595e-02
chr6_30892700_30892750	2.595e-02
chr6_30892750_30892800	2.595e-02
chr6_30892800_30892850	2.595e-02
chr6_30892850_30892900	2.595e-02
chr6_30892900_30892950	2.595e-02
chr6_30892950_30893000	2.595e-02
chr6_30893000_30893050	2.595e-02
chr6_30893050_30893100	2.595e-02
chr6_30893100_30893150	2.595e-02
chr6_30893150_30893200	2.595e-02
chr6_30893200_30893250	2.595e-02
chr6_30893250_30893300	2.595e-02
chr6_30893300_30893350	2.595e-02
chr6_30893350_30893400	2.595e-02
chr6_30893400_30893450	2.595e-02
chr6_30893450_30893500	2.595e-02
chr6_30893500_30893550	2.595e-02
chr6_30893550_30893600	2.595e-02
chr6_30893600_30893650	2.595e-02
chr6_30893650_30893700	2.595e-02
chr6_30465550_30465600	2.761e-02
chr6_30465600_30465650	2.761e-02
chr6_30465650_30465700	2.761e-02
chr6_30465700_30465750	2.761e-02
chr6_30465750_30465800	2.761e-02
chr6_30465800_30465850	2.761e-02
chr6_30465850_30465900	2.761e-02
chr6_30465900_30465950	2.761e-02
chr6_30465950_30466000	2.761e-02
chr6_30466000_30466050	2.761e-02
chr6_30466050_30466100	2.761e-02
chr6_30466100_30466150	2.761e-02
chr6_30466150_30466200	2.761e-02
chr6_30466200_30466250	2.761e-02
chr6_30466250_30466300	2.761e-02
chr6_30466300_30466350	2.761e-02
chr6_30466350_30466400	2.761e-02
chr6_30466400_30466450	2.761e-02
chr6_30466450_30466500	2.761e-02
chr6_30466500_30466550	2.761e-02
chr6_30466550_30466600	2.761e-02
chr6_30466600_30466650	2.761e-02
chr6_30466650_30466700	2.761e-02
chr6_30466700_30466750	2.761e-02
chr6_30466750_30466800	2.761e-02
chr6_30466800_30466850	2.761e-02
chr6_30466850_30466900	2.761e-02
chr6_30466900_30466950	2.761e-02
chr6_30466950_30467000	2.761e-02
chr6_30467000_30467050	2.761e-02
chr6_30467050_30467100	2.761e-02
chr6_30467100_30467150	2.761e-02
chr6_30467150_30467200	2.761e-02
chr6_30467200_30467250	2.761e-02
chr6_30467250_30467300	2.761e-02
chr6_30467300_30467350	2.761e-02
chr6_30467350_30467400	2.761e-02
chr6_30467400_30467450	2.761e-02
chr6_30467450_30467500	2.761e-02
chr6_30467500_30467550	2.761e-02
chr6_30467550_30467600	2.761e-02
chr6_30467600_30467650	2.761e-02
chr6_30467650_30467700	2.761e-02
chr6_30467700_30467750	2.761e-02
chr6_30467750_30467800	2.761e-02
chr6_30467800_30467850	2.761e-02
chr6_30467850_30467900	2.761e-02
chr6_30467900_30467950	2.761e-02
chr6_30467950_30468000	2.761e-02
chr6_30468000_30468050	2.761e-02
chr6_30468050_30468100	2.761e-02
chr6_30468100_30468150	2.761e-02
chr6_30468150_30468200	2.761e-02
chr6_30468200_30468250	2.761e-02
chr6_30468250_30468300	2.761e-02
chr6_30468300_30468350	2.761e-02
chr6_30468350_30468400	2.761e-02
chr6_30473900_30473950	2.761e-02
chr6_30473950_30474000	2.761e-02
chr6_30474000_30474050	2.761e-02
chr6_30882000_30882050	2.761e-02
chr6_30882050_30882100	2.761e-02
chr6_30882100_30882150	2.761e-02
chr6_30882150_30882200	2.761e-02
chr6_30882200_30882250	2.761e-02
chr6_30882250_30882300	2.761e-02
chr6_30882300_30882350	2.761e-02
chr6_30882350_30882400	2.761e-02
chr6_30882400_30882450	2.761e-02
chr6_30882450_30882500	2.761e-02
chr6_30882500_30882550	2.761e-02
chr6_30882550_30882600	2.761e-02
chr6_30882600_30882650	2.761e-02
chr6_30882650_30882700	2.761e-02
chr6_30882700_30882750	2.761e-02
chr6_30882750_30882800	2.761e-02
chr6_30882800_30882850	2.761e-02
chr6_30882850_30882900	2.761e-02
chr6_31132900_31132950	2.761e-02
chr6_31132950_31133000	2.761e-02
chr6_31133000_31133050	2.761e-02
chr6_31133050_31133100	2.761e-02
chr6_31133100_31133150	2.761e-02
chr6_31133150_31133200	2.761e-02
chr6_31133200_31133250	2.761e-02
chr6_31133250_31133300	2.761e-02
chr6_31133300_31133350	2.761e-02
chr6_31133350_31133400	2.761e-02
chr6_31133400_31133450	2.761e-02
chr6_31133450_31133500	2.761e-02
chr6_31508350_31508400	2.787e-02
chr6_31508400_31508450	2.787e-02
chr6_31508450_31508500	2.787e-02
chr6_31508500_31508550	2.787e-02
chr6_31508550_31508600	2.787e-02
chr6_31508600_31508650	2.787e-02
chr6_31508650_31508700	2.787e-02
chr6_31508700_31508750	2.787e-02
chr6_31508750_31508800	2.787e-02
chr6_31508800_31508850	2.787e-02
chr6_31508850_31508900	2.787e-02
chr6_31508900_31508950	2.787e-02
chr6_31508950_31509000	2.787e-02
chr6_31748800_31748850	3.001e-02
chr6_31748850_31748900	3.001e-02
chr6_31749700_31749750	3.001e-02
chr6_31749750_31749800	3.001e-02
chr6_31749800_31749850	3.001e-02
chr6_31749850_31749900	3.001e-02
chr6_31749900_31749950	3.001e-02
chr6_31749950_31750000	3.001e-02
chr6_31750000_31750050	3.001e-02
chr6_31750050_31750100	3.001e-02
chr6_31750100_31750150	3.001e-02
chr6_31750150_31750200	3.001e-02
chr6_31863300_31863350	3.167e-02
chr6_31863350_31863400	3.167e-02
chr6_31863400_31863450	3.167e-02
chr6_31863450_31863500	3.167e-02
chr6_31863500_31863550	3.167e-02
chr6_31863550_31863600	3.167e-02
chr6_31863600_31863650	3.167e-02
chr6_31863650_31863700	3.167e-02
chr6_31889100_31889150	3.167e-02
chr6_31889150_31889200	3.167e-02
chr6_31889200_31889250	3.167e-02
chr6_31889250_31889300	3.167e-02
chr6_31889300_31889350	3.167e-02
chr6_31596950_31597000	3.174e-02
chr6_31597000_31597050	3.174e-02
chr6_31597050_31597100	3.174e-02
chr6_31597100_31597150	3.174e-02
chr6_31597150_31597200	3.174e-02
chr6_30655250_30655300	3.363e-02
chr6_30655300_30655350	3.363e-02
chr6_30655350_30655400	3.363e-02
chr6_30655400_30655450	3.363e-02
chr6_31006450_31006500	3.363e-02
chr6_30596050_30596100	3.381e-02
chr6_30596100_30596150	3.381e-02
chr6_30596150_30596200	3.381e-02
chr6_30596200_30596250	3.381e-02
chr6_30596250_30596300	3.381e-02
chr6_30596300_30596350	3.381e-02
chr6_30596350_30596400	3.381e-02
chr6_30596400_30596450	3.381e-02
chr6_30596450_30596500	3.381e-02
chr6_30596500_30596550	3.381e-02
chr6_30596550_30596600	3.381e-02
chr6_30596600_30596650	3.381e-02
chr6_30596650_30596700	3.381e-02
chr6_30596700_30596750	3.381e-02
chr6_30596750_30596800	3.381e-02
chr6_30596800_30596850	3.381e-02
chr6_30596850_30596900	3.381e-02
chr6_30596900_30596950	3.381e-02
chr6_30596950_30597000	3.381e-02
chr6_30597000_30597050	3.381e-02
chr6_30597050_30597100	3.381e-02
chr6_30597100_30597150	3.381e-02
chr6_30597150_30597200	3.381e-02
chr6_30597200_30597250	3.381e-02
chr6_30597250_30597300	3.381e-02
chr6_30597300_30597350	3.381e-02
chr6_30597350_30597400	3.381e-02
chr6_30597400_30597450	3.381e-02
chr6_30597450_30597500	3.381e-02
chr6_30597500_30597550	3.381e-02
chr6_30597550_30597600	3.381e-02
chr6_30597600_30597650	3.381e-02
chr6_30597650_30597700	3.381e-02
chr6_30597700_30597750	3.381e-02
chr6_30597750_30597800	3.381e-02
chr6_30597800_30597850	3.381e-02
chr6_30597850_30597900	3.381e-02
chr6_30597900_30597950	3.381e-02
chr6_30597950_30598000	3.381e-02
chr6_30598000_30598050	3.381e-02
chr6_30598050_30598100	3.381e-02
chr6_30598100_30598150	3.381e-02
chr6_30598150_30598200	3.381e-02
chr6_30598200_30598250	3.381e-02
chr6_30598250_30598300	3.381e-02
chr6_30598300_30598350	3.381e-02
chr6_30598350_30598400	3.381e-02
chr6_30598400_30598450	3.381e-02
chr6_30598450_30598500	3.381e-02
chr6_30598500_30598550	3.381e-02
chr6_30598550_30598600	3.381e-02
chr6_30598600_30598650	3.381e-02
chr6_30598650_30598700	3.381e-02
chr6_30598700_30598750	3.381e-02
chr6_30598750_30598800	3.381e-02
chr6_30598800_30598850	3.381e-02
chr6_32088950_32089000	3.381e-02
chr6_32089000_32089050	3.381e-02
chr6_32089050_32089100	3.381e-02
chr6_32089100_32089150	3.381e-02
chr6_32089150_32089200	3.381e-02
chr6_32089200_32089250	3.381e-02
chr6_32089250_32089300	3.381e-02
chr6_32089300_32089350	3.381e-02
chr6_32089350_32089400	3.381e-02
chr6_32089400_32089450	3.381e-02
chr6_32089450_32089500	3.381e-02
chr6_32089500_32089550	3.381e-02
chr6_32089550_32089600	3.381e-02
chr6_32089600_32089650	3.381e-02
chr6_32089650_32089700	3.381e-02
chr6_32089700_32089750	3.381e-02
chr6_32089750_32089800	3.381e-02
chr6_32089800_32089850	3.381e-02
chr6_32089850_32089900	3.381e-02
chr6_32089900_32089950	3.381e-02
chr6_32089950_32090000	3.381e-02
chr6_32090000_32090050	3.381e-02
chr6_32090050_32090100	3.381e-02
chr6_32090100_32090150	3.381e-02
chr6_32090150_32090200	3.381e-02
chr6_32090200_32090250	3.381e-02
chr6_30414250_30414300	3.598e-02
chr6_30414300_30414350	3.598e-02
chr6_30414350_30414400	3.598e-02
chr6_30414400_30414450	3.598e-02
chr6_30414450_30414500	3.598e-02
chr6_30414500_30414550	3.598e-02
chr6_30414550_30414600	3.598e-02
chr6_30414600_30414650	3.598e-02
chr6_30414650_30414700	3.598e-02
chr6_30414700_30414750	3.598e-02
chr6_30414750_30414800	3.598e-02
