Name	Score
chr6_31134400_31134450	1.687e-03
chr6_31134450_31134500	1.687e-03
chr6_31134500_31134550	1.687e-03
chr6_31134550_31134600	1.687e-03
chr6_31134600_31134650	1.687e-03
chr6_31137750_31137800	2.000e-03
chr6_32057150_32057200	2.160e-03
chr6_32057200_32057250	2.160e-03
chr6_32057250_32057300	2.160e-03
chr6_31133500_31133550	3.891e-03
chr6_31133550_31133600	3.891e-03
chr6_31137000_31137050	4.312e-03
chr6_31137050_31137100	4.312e-03
chr6_31137100_31137150	4.312e-03
chr6_31920900_31920950	4.481e-03
chr6_31920950_31921000	4.481e-03
chr6_32057050_32057100	5.082e-03
chr6_32057100_32057150	5.082e-03
chr6_31370600_31370650	5.228e-03
chr6_31370650_31370700	5.228e-03
chr6_31370700_31370750	5.228e-03
chr6_31370750_31370800	5.228e-03
chr6_31370800_31370850	5.228e-03
chr6_31370850_31370900	5.228e-03
chr6_31370900_31370950	5.228e-03
chr6_31370950_31371000	5.228e-03
chr6_31112900_31112950	5.377e-03
chr6_31112950_31113000	5.377e-03
chr6_31113000_31113050	5.377e-03
chr6_31114200_31114250	5.377e-03
chr6_31114250_31114300	5.377e-03
chr6_31114300_31114350	5.377e-03
chr6_31114350_31114400	5.377e-03
chr6_31114400_31114450	5.377e-03
chr6_31635250_31635300	5.752e-03
chr6_31635300_31635350	5.752e-03
chr6_31635350_31635400	5.752e-03
chr6_31635400_31635450	5.752e-03
chr6_31635450_31635500	5.752e-03
chr6_31635500_31635550	5.752e-03
chr6_31635550_31635600	5.752e-03
chr6_31635600_31635650	5.752e-03
chr6_31635650_31635700	5.752e-03
chr6_31635700_31635750	5.752e-03
chr6_31635750_31635800	5.752e-03
chr6_31635800_31635850	5.752e-03
chr6_31635850_31635900	5.752e-03
chr6_31635900_31635950	5.752e-03
chr6_31635950_31636000	5.752e-03
chr6_31636000_31636050	5.752e-03
chr6_31636050_31636100	5.752e-03
chr6_31636100_31636150	5.752e-03
chr6_31636150_31636200	5.752e-03
chr6_31636200_31636250	5.752e-03
chr6_31636250_31636300	5.752e-03
chr6_31636300_31636350	5.752e-03
chr6_31636350_31636400	5.752e-03
chr6_31636400_31636450	5.752e-03
chr6_31143450_31143500	6.531e-03
chr6_31143500_31143550	6.531e-03
chr6_31143550_31143600	6.531e-03
chr6_31143600_31143650	6.531e-03
chr6_31143650_31143700	6.531e-03
chr6_31478250_31478300	6.614e-03
chr6_31478300_31478350	6.614e-03
chr6_31478350_31478400	6.614e-03
chr6_31478400_31478450	6.614e-03
chr6_31478450_31478500	6.614e-03
chr6_32056800_32056850	6.642e-03
chr6_32056850_32056900	6.642e-03
chr6_32056900_32056950	6.642e-03
chr6_32056950_32057000	6.642e-03
chr6_32057000_32057050	6.642e-03
chr6_31143200_31143250	6.697e-03
chr6_31143250_31143300	6.697e-03
chr6_31143300_31143350	6.697e-03
chr6_31143350_31143400	6.697e-03
chr6_31143400_31143450	6.697e-03
chr6_32056600_32056650	6.767e-03
chr6_32056650_32056700	6.767e-03
chr6_32056700_32056750	6.767e-03
chr6_32056750_32056800	6.767e-03
chr6_31132800_31132850	7.381e-03
chr6_31132850_31132900	7.381e-03
chr6_31132900_31132950	7.381e-03
chr6_31132950_31133000	7.381e-03
chr6_31133000_31133050	7.381e-03
chr6_31133050_31133100	7.381e-03
chr6_31133100_31133150	7.381e-03
chr6_31133150_31133200	7.381e-03
chr6_31133200_31133250	7.381e-03
chr6_31140500_31140550	7.523e-03
chr6_31140550_31140600	7.523e-03
chr6_31140600_31140650	7.523e-03
chr6_31140650_31140700	7.523e-03
chr6_31140700_31140750	7.523e-03
chr6_31140850_31140900	7.849e-03
chr6_31141050_31141100	7.849e-03
chr6_31634500_31634550	8.571e-03
chr6_31634550_31634600	8.571e-03
chr6_31634600_31634650	8.571e-03
chr6_31634650_31634700	8.571e-03
chr6_31634700_31634750	8.571e-03
chr6_31135700_31135750	8.834e-03
chr6_31135750_31135800	8.834e-03
chr6_31135800_31135850	8.834e-03
chr6_31135850_31135900	8.834e-03
chr6_31135900_31135950	8.834e-03
chr6_31135950_31136000	8.834e-03
chr6_31136000_31136050	8.834e-03
chr6_31136050_31136100	8.834e-03
chr6_31136100_31136150	8.834e-03
chr6_31136150_31136200	8.834e-03
chr6_31136200_31136250	8.834e-03
chr6_31136250_31136300	8.834e-03
chr6_31136300_31136350	8.834e-03
chr6_31136350_31136400	8.834e-03
chr6_31136400_31136450	8.834e-03
chr6_31132100_31132150	8.951e-03
chr6_31132150_31132200	8.951e-03
chr6_31132200_31132250	8.951e-03
chr6_31132250_31132300	8.951e-03
chr6_31132300_31132350	8.951e-03
chr6_31132350_31132400	8.951e-03
chr6_31132400_31132450	8.951e-03
chr6_31132450_31132500	8.951e-03
chr6_31132500_31132550	8.951e-03
chr6_31132550_31132600	8.951e-03
chr6_31132600_31132650	8.951e-03
chr6_31132650_31132700	8.951e-03
chr6_31132700_31132750	8.951e-03
chr6_31132750_31132800	8.951e-03
chr6_30612700_30612750	8.962e-03
chr6_30612750_30612800	8.962e-03
chr6_30612800_30612850	8.962e-03
chr6_30612850_30612900	8.962e-03
chr6_30612900_30612950	8.962e-03
chr6_30612950_30613000	8.962e-03
chr6_30613000_30613050	8.962e-03
chr6_30613050_30613100	8.962e-03
chr6_30613100_30613150	8.962e-03
chr6_30613150_30613200	8.962e-03
chr6_30613200_30613250	8.962e-03
chr6_30613250_30613300	8.962e-03
chr6_30613300_30613350	8.962e-03
chr6_30613350_30613400	8.962e-03
chr6_30613400_30613450	8.962e-03
chr6_30613450_30613500	8.962e-03
chr6_30613500_30613550	8.962e-03
chr6_30613550_30613600	8.962e-03
chr6_30613600_30613650	8.962e-03
chr6_32131050_32131100	9.424e-03
chr6_32131100_32131150	9.424e-03
chr6_32131150_32131200	9.424e-03
chr6_31478500_31478550	9.554e-03
chr6_31478550_31478600	9.554e-03
chr6_31478600_31478650	9.554e-03
chr6_31478650_31478700	9.554e-03
chr6_31478700_31478750	9.554e-03
chr6_31478750_31478800	9.554e-03
chr6_31478800_31478850	9.554e-03
chr6_31478850_31478900	9.554e-03
chr6_31478900_31478950	9.554e-03
chr6_31478950_31479000	9.554e-03
chr6_31479000_31479050	9.554e-03
chr6_31479050_31479100	9.554e-03
chr6_31131950_31132000	9.785e-03
chr6_31582100_31582150	1.015e-02
chr6_31582150_31582200	1.015e-02
chr6_31582200_31582250	1.015e-02
chr6_31582250_31582300	1.015e-02
chr6_31582300_31582350	1.015e-02
chr6_31582350_31582400	1.015e-02
chr6_31582400_31582450	1.015e-02
chr6_31582450_31582500	1.015e-02
chr6_31582500_31582550	1.015e-02
chr6_31582550_31582600	1.015e-02
chr6_31582600_31582650	1.015e-02
chr6_31582650_31582700	1.015e-02
chr6_31582700_31582750	1.015e-02
chr6_31582750_31582800	1.015e-02
chr6_31634750_31634800	1.050e-02
chr6_31634800_31634850	1.050e-02
chr6_31634850_31634900	1.050e-02
chr6_31634900_31634950	1.050e-02
chr6_31634950_31635000	1.050e-02
chr6_31635000_31635050	1.050e-02
chr6_31635050_31635100	1.050e-02
chr6_31635100_31635150	1.050e-02
chr6_31635150_31635200	1.050e-02
chr6_31658050_31658100	1.083e-02
chr6_31658100_31658150	1.083e-02
chr6_31658150_31658200	1.083e-02
chr6_31658200_31658250	1.083e-02
chr6_32057850_32057900	1.176e-02
chr6_32057900_32057950	1.176e-02
chr6_32057950_32058000	1.176e-02
chr6_32058000_32058050	1.176e-02
chr6_32058050_32058100	1.176e-02
chr6_32058100_32058150	1.176e-02
chr6_32058450_32058500	1.176e-02
chr6_32058500_32058550	1.176e-02
chr6_32058550_32058600	1.176e-02
chr6_32058600_32058650	1.176e-02
chr6_32123250_32123300	1.253e-02
chr6_32123300_32123350	1.253e-02
chr6_32123350_32123400	1.253e-02
chr6_30755850_30755900	1.344e-02
chr6_31112550_31112600	1.410e-02
chr6_31112600_31112650	1.410e-02
chr6_31112650_31112700	1.410e-02
chr6_31112700_31112750	1.410e-02
chr6_31112750_31112800	1.410e-02
chr6_31112800_31112850	1.410e-02
chr6_31112850_31112900	1.410e-02
chr6_31113050_31113100	1.410e-02
chr6_31113100_31113150	1.410e-02
chr6_31113150_31113200	1.410e-02
chr6_31113200_31113250	1.410e-02
chr6_31113250_31113300	1.410e-02
chr6_31113300_31113350	1.410e-02
chr6_31113350_31113400	1.410e-02
chr6_31113400_31113450	1.410e-02
chr6_31113450_31113500	1.410e-02
chr6_31113500_31113550	1.410e-02
chr6_31113550_31113600	1.410e-02
chr6_31113600_31113650	1.410e-02
chr6_31113650_31113700	1.410e-02
chr6_31113700_31113750	1.410e-02
chr6_31113750_31113800	1.410e-02
chr6_31113800_31113850	1.410e-02
chr6_31113850_31113900	1.410e-02
chr6_31113900_31113950	1.410e-02
chr6_31113950_31114000	1.410e-02
chr6_31114000_31114050	1.410e-02
chr6_31114050_31114100	1.410e-02
chr6_31114100_31114150	1.410e-02
chr6_31114150_31114200	1.410e-02
chr6_31114450_31114500	1.410e-02
chr6_31114500_31114550	1.410e-02
chr6_31901550_31901600	1.439e-02
chr6_31901600_31901650	1.439e-02
chr6_31901650_31901700	1.439e-02
chr6_31901700_31901750	1.439e-02
chr6_31901750_31901800	1.439e-02
chr6_31901800_31901850	1.439e-02
chr6_31901850_31901900	1.439e-02
chr6_31901900_31901950	1.439e-02
chr6_31901950_31902000	1.439e-02
chr6_31902000_31902050	1.439e-02
chr6_31902050_31902100	1.439e-02
chr6_31902100_31902150	1.439e-02
chr6_31902150_31902200	1.439e-02
chr6_31902200_31902250	1.439e-02
chr6_31902250_31902300	1.439e-02
chr6_31902300_31902350	1.439e-02
chr6_31902350_31902400	1.439e-02
chr6_31902400_31902450	1.439e-02
chr6_31902450_31902500	1.439e-02
chr6_31902500_31902550	1.439e-02
chr6_31902550_31902600	1.439e-02
chr6_31902600_31902650	1.439e-02
chr6_31902650_31902700	1.439e-02
chr6_31902700_31902750	1.439e-02
chr6_31902750_31902800	1.439e-02
chr6_31902800_31902850	1.439e-02
chr6_31902850_31902900	1.439e-02
chr6_31902900_31902950	1.439e-02
chr6_31902950_31903000	1.439e-02
chr6_31903000_31903050	1.439e-02
chr6_31143100_31143150	1.488e-02
chr6_31143150_31143200	1.488e-02
chr6_31136800_31136850	1.524e-02
chr6_31136850_31136900	1.524e-02
chr6_31136900_31136950	1.524e-02
chr6_31136950_31137000	1.524e-02
chr6_31696250_31696300	1.549e-02
chr6_31696300_31696350	1.549e-02
chr6_31696350_31696400	1.549e-02
chr6_31912650_31912700	1.553e-02
chr6_31912700_31912750	1.553e-02
chr6_31912750_31912800	1.553e-02
chr6_31912800_31912850	1.553e-02
chr6_31912850_31912900	1.553e-02
chr6_31912900_31912950	1.553e-02
chr6_31912950_31913000	1.553e-02
chr6_31913000_31913050	1.553e-02
chr6_31913050_31913100	1.553e-02
chr6_31913100_31913150	1.553e-02
chr6_31913150_31913200	1.553e-02
chr6_31913200_31913250	1.553e-02
chr6_31913250_31913300	1.553e-02
chr6_31913300_31913350	1.553e-02
chr6_31913350_31913400	1.553e-02
chr6_31913400_31913450	1.553e-02
chr6_31913450_31913500	1.553e-02
chr6_31913500_31913550	1.553e-02
chr6_31913550_31913600	1.553e-02
chr6_31913600_31913650	1.553e-02
chr6_31913650_31913700	1.553e-02
chr6_31913700_31913750	1.553e-02
chr6_31913750_31913800	1.553e-02
chr6_31913800_31913850	1.553e-02
chr6_31913850_31913900	1.553e-02
chr6_31913900_31913950	1.553e-02
chr6_31913950_31914000	1.553e-02
chr6_31914000_31914050	1.553e-02
chr6_31914050_31914100	1.553e-02
chr6_31914100_31914150	1.553e-02
chr6_31914150_31914200	1.553e-02
chr6_31914200_31914250	1.553e-02
chr6_32131200_32131250	1.555e-02
chr6_32131250_32131300	1.555e-02
chr6_32131300_32131350	1.555e-02
chr6_31795000_31795050	1.685e-02
chr6_31132000_31132050	1.745e-02
chr6_31132050_31132100	1.745e-02
chr6_31136450_31136500	1.745e-02
chr6_31921000_31921050	1.788e-02
chr6_31921050_31921100	1.788e-02
chr6_31921100_31921150	1.788e-02
chr6_31921150_31921200	1.788e-02
chr6_31921200_31921250	1.788e-02
chr6_31921250_31921300	1.788e-02
chr6_31110550_31110600	1.792e-02
chr6_31110600_31110650	1.792e-02
chr6_31110650_31110700	1.792e-02
chr6_31110700_31110750	1.792e-02
chr6_31110750_31110800	1.792e-02
chr6_31110800_31110850	1.792e-02
chr6_31110850_31110900	1.792e-02
chr6_31110900_31110950	1.792e-02
chr6_31110950_31111000	1.792e-02
chr6_31111000_31111050	1.792e-02
chr6_31111050_31111100	1.792e-02
chr6_31111100_31111150	1.792e-02
chr6_31144750_31144800	1.855e-02
chr6_31263100_31263150	1.856e-02
chr6_31263150_31263200	1.856e-02
chr6_31263200_31263250	1.856e-02
chr6_31263250_31263300	1.856e-02
chr6_31263300_31263350	1.856e-02
chr6_31263350_31263400	1.856e-02
chr6_31263400_31263450	1.856e-02
chr6_31263450_31263500	1.856e-02
chr6_31263500_31263550	1.856e-02
chr6_31263550_31263600	1.856e-02
chr6_31263600_31263650	1.856e-02
chr6_31263650_31263700	1.856e-02
chr6_31263700_31263750	1.856e-02
chr6_31263750_31263800	1.856e-02
chr6_31263800_31263850	1.856e-02
chr6_31263850_31263900	1.856e-02
chr6_31263900_31263950	1.856e-02
chr6_31263950_31264000	1.856e-02
chr6_31264000_31264050	1.856e-02
chr6_31264050_31264100	1.856e-02
chr6_31264100_31264150	1.856e-02
chr6_31264150_31264200	1.856e-02
chr6_31264200_31264250	1.856e-02
chr6_31264250_31264300	1.856e-02
chr6_31264300_31264350	1.856e-02
chr6_31264350_31264400	1.856e-02
chr6_31264400_31264450	1.856e-02
chr6_31264450_31264500	1.856e-02
chr6_31264500_31264550	1.856e-02
chr6_31264550_31264600	1.856e-02
chr6_31264600_31264650	1.856e-02
chr6_31264650_31264700	1.856e-02
chr6_31264700_31264750	1.856e-02
chr6_31264750_31264800	1.856e-02
chr6_31264800_31264850	1.856e-02
chr6_31264850_31264900	1.856e-02
chr6_31264900_31264950	1.856e-02
chr6_31264950_31265000	1.856e-02
chr6_31265000_31265050	1.856e-02
chr6_31265050_31265100	1.856e-02
chr6_31265100_31265150	1.856e-02
chr6_31265150_31265200	1.856e-02
chr6_31265200_31265250	1.856e-02
chr6_31265250_31265300	1.856e-02
chr6_31265300_31265350	1.856e-02
chr6_31265350_31265400	1.856e-02
chr6_31477600_31477650	1.867e-02
chr6_31477650_31477700	1.867e-02
chr6_31477700_31477750	1.867e-02
chr6_31477750_31477800	1.867e-02
chr6_31477800_31477850	1.867e-02
chr6_31477850_31477900	1.867e-02
chr6_31477900_31477950	1.867e-02
chr6_31477950_31478000	1.867e-02
chr6_31478000_31478050	1.867e-02
chr6_31478050_31478100	1.867e-02
chr6_31478100_31478150	1.867e-02
chr6_31478150_31478200	1.867e-02
chr6_31478200_31478250	1.867e-02
chr6_31266250_31266300	1.944e-02
chr6_31266300_31266350	1.944e-02
chr6_31266350_31266400	1.944e-02
chr6_31266400_31266450	1.944e-02
chr6_31266450_31266500	1.944e-02
chr6_31266500_31266550	1.944e-02
chr6_31266550_31266600	1.944e-02
chr6_31266600_31266650	1.944e-02
chr6_31266650_31266700	1.944e-02
chr6_31266700_31266750	1.944e-02
chr6_31266750_31266800	1.944e-02
chr6_31266800_31266850	1.944e-02
chr6_31266850_31266900	1.944e-02
chr6_31266900_31266950	1.944e-02
chr6_31266950_31267000	1.944e-02
chr6_31267000_31267050	1.944e-02
chr6_31267050_31267100	1.944e-02
chr6_31267100_31267150	1.944e-02
chr6_31267150_31267200	1.944e-02
chr6_31267200_31267250	1.944e-02
chr6_31267250_31267300	1.944e-02
chr6_31267300_31267350	1.944e-02
chr6_31267350_31267400	1.944e-02
chr6_31267400_31267450	1.944e-02
chr6_31267450_31267500	1.944e-02
chr6_31267500_31267550	1.944e-02
chr6_31267550_31267600	1.944e-02
chr6_31267600_31267650	1.944e-02
chr6_31267650_31267700	1.944e-02
chr6_31736900_31736950	2.016e-02
chr6_31736950_31737000	2.016e-02
chr6_31737000_31737050	2.016e-02
chr6_31737050_31737100	2.016e-02
chr6_31737100_31737150	2.016e-02
chr6_31737150_31737200	2.016e-02
chr6_31737200_31737250	2.016e-02
chr6_31737250_31737300	2.016e-02
chr6_31614150_31614200	2.052e-02
chr6_31614200_31614250	2.052e-02
chr6_31614250_31614300	2.052e-02
chr6_31614300_31614350	2.052e-02
chr6_31614350_31614400	2.052e-02
chr6_31614400_31614450	2.052e-02
chr6_31614450_31614500	2.052e-02
chr6_31614500_31614550	2.052e-02
chr6_31614550_31614600	2.052e-02
chr6_31614600_31614650	2.052e-02
chr6_31614650_31614700	2.052e-02
chr6_31614700_31614750	2.052e-02
chr6_31614750_31614800	2.052e-02
chr6_31614800_31614850	2.052e-02
chr6_31614850_31614900	2.052e-02
chr6_31614900_31614950	2.052e-02
chr6_31614950_31615000	2.052e-02
chr6_31615000_31615050	2.052e-02
chr6_31615050_31615100	2.052e-02
chr6_31615100_31615150	2.052e-02
chr6_31369750_31369800	2.086e-02
chr6_31369800_31369850	2.086e-02
chr6_31369850_31369900	2.086e-02
chr6_31369900_31369950	2.086e-02
chr6_31369950_31370000	2.086e-02
chr6_31370000_31370050	2.086e-02
chr6_31370050_31370100	2.086e-02
chr6_31370100_31370150	2.086e-02
chr6_31370150_31370200	2.086e-02
chr6_31370200_31370250	2.086e-02
chr6_31370250_31370300	2.086e-02
chr6_31370300_31370350	2.086e-02
chr6_31370350_31370400	2.086e-02
chr6_31370400_31370450	2.086e-02
chr6_31370450_31370500	2.086e-02
chr6_31370500_31370550	2.086e-02
chr6_31370550_31370600	2.086e-02
chr6_31140750_31140800	2.102e-02
chr6_31140800_31140850	2.102e-02
chr6_31140900_31140950	2.102e-02
chr6_31140950_31141000	2.102e-02
chr6_31141000_31141050	2.102e-02
chr6_31141450_31141500	2.102e-02
chr6_31141500_31141550	2.102e-02
chr6_31141550_31141600	2.102e-02
chr6_31141600_31141650	2.102e-02
chr6_31141650_31141700	2.102e-02
chr6_31141700_31141750	2.102e-02
chr6_31141750_31141800	2.102e-02
chr6_31143700_31143750	2.107e-02
chr6_31143750_31143800	2.107e-02
chr6_31143800_31143850	2.107e-02
chr6_31143850_31143900	2.107e-02
chr6_31143900_31143950	2.107e-02
chr6_31143950_31144000	2.107e-02
chr6_31144000_31144050	2.107e-02
chr6_31144050_31144100	2.107e-02
chr6_31838900_31838950	2.383e-02
chr6_31838950_31839000	2.383e-02
chr6_31839000_31839050	2.383e-02
chr6_31839050_31839100	2.383e-02
chr6_31839100_31839150	2.383e-02
chr6_31839150_31839200	2.383e-02
chr6_31839200_31839250	2.383e-02
chr6_31839250_31839300	2.383e-02
chr6_31839300_31839350	2.383e-02
chr6_31839350_31839400	2.383e-02
chr6_31839400_31839450	2.383e-02
chr6_31839450_31839500	2.383e-02
chr6_31839950_31840000	2.383e-02
chr6_31840000_31840050	2.383e-02
chr6_31840050_31840100	2.383e-02
chr6_31840100_31840150	2.383e-02
chr6_31840150_31840200	2.383e-02
chr6_31840200_31840250	2.383e-02
chr6_31840250_31840300	2.383e-02
chr6_31840300_31840350	2.383e-02
chr6_31840350_31840400	2.383e-02
chr6_31840400_31840450	2.383e-02
chr6_31840450_31840500	2.383e-02
chr6_31537750_31537800	2.390e-02
chr6_31537800_31537850	2.390e-02
chr6_31537850_31537900	2.390e-02
chr6_31537900_31537950	2.390e-02
chr6_31537950_31538000	2.390e-02
chr6_31538000_31538050	2.390e-02
chr6_31538050_31538100	2.390e-02
chr6_31921300_31921350	2.509e-02
chr6_31921350_31921400	2.509e-02
chr6_31921400_31921450	2.509e-02
chr6_31921450_31921500	2.509e-02
chr6_31921500_31921550	2.509e-02
chr6_31921550_31921600	2.509e-02
chr6_31921600_31921650	2.509e-02
chr6_31921650_31921700	2.509e-02
chr6_31921700_31921750	2.509e-02
chr6_31921750_31921800	2.509e-02
chr6_31921800_31921850	2.509e-02
chr6_31921850_31921900	2.509e-02
chr6_31921900_31921950	2.509e-02
chr6_31921950_31922000	2.509e-02
chr6_31368450_31368500	2.611e-02
chr6_31368500_31368550	2.611e-02
chr6_31368550_31368600	2.611e-02
chr6_31368600_31368650	2.611e-02
chr6_31368650_31368700	2.611e-02
chr6_31368700_31368750	2.611e-02
chr6_31368750_31368800	2.611e-02
chr6_31368800_31368850	2.611e-02
chr6_31368850_31368900	2.611e-02
chr6_31368900_31368950	2.611e-02
chr6_31368950_31369000	2.611e-02
chr6_31369000_31369050	2.611e-02
chr6_32052650_32052700	2.614e-02
chr6_32052700_32052750	2.614e-02
chr6_32052750_32052800	2.614e-02
chr6_32052800_32052850	2.614e-02
chr6_32052850_32052900	2.614e-02
chr6_32052900_32052950	2.614e-02
chr6_32052950_32053000	2.614e-02
chr6_32053000_32053050	2.614e-02
chr6_32053050_32053100	2.614e-02
chr6_32053100_32053150	2.614e-02
chr6_32053150_32053200	2.614e-02
chr6_32053200_32053250	2.614e-02
chr6_32053250_32053300	2.614e-02
chr6_32053300_32053350	2.614e-02
chr6_32053350_32053400	2.614e-02
chr6_32053400_32053450	2.614e-02
chr6_32053450_32053500	2.614e-02
chr6_31828050_31828100	2.680e-02
chr6_31828100_31828150	2.680e-02
chr6_31828150_31828200	2.680e-02
chr6_30275900_30275950	2.681e-02
chr6_30275950_30276000	2.681e-02
chr6_30276000_30276050	2.681e-02
chr6_30276050_30276100	2.681e-02
chr6_30276100_30276150	2.681e-02
chr6_30276150_30276200	2.681e-02
chr6_30276200_30276250	2.681e-02
chr6_30276250_30276300	2.681e-02
chr6_30276300_30276350	2.681e-02
chr6_30276350_30276400	2.681e-02
chr6_30276400_30276450	2.681e-02
chr6_30276450_30276500	2.681e-02
chr6_30276500_30276550	2.681e-02
chr6_30276550_30276600	2.681e-02
chr6_30276600_30276650	2.681e-02
chr6_30276650_30276700	2.681e-02
chr6_30276700_30276750	2.681e-02
chr6_30276750_30276800	2.681e-02
chr6_30276800_30276850	2.681e-02
chr6_30276850_30276900	2.681e-02
chr6_30276900_30276950	2.681e-02
chr6_30276950_30277000	2.681e-02
chr6_30277000_30277050	2.681e-02
chr6_30277050_30277100	2.681e-02
chr6_30277100_30277150	2.681e-02
chr6_30277150_30277200	2.681e-02
chr6_31101050_31101100	2.689e-02
chr6_31101100_31101150	2.689e-02
chr6_31101150_31101200	2.689e-02
chr6_31136500_31136550	2.823e-02
chr6_31136550_31136600	2.823e-02
chr6_31136600_31136650	2.823e-02
chr6_31136650_31136700	2.823e-02
chr6_31136700_31136750	2.823e-02
chr6_31136750_31136800	2.823e-02
chr6_31114550_31114600	2.890e-02
chr6_31114600_31114650	2.890e-02
chr6_31114650_31114700	2.890e-02
chr6_31634200_31634250	3.048e-02
chr6_31634250_31634300	3.048e-02
chr6_31634300_31634350	3.048e-02
chr6_31634350_31634400	3.048e-02
chr6_31634400_31634450	3.048e-02
chr6_31634450_31634500	3.048e-02
chr6_32058150_32058200	3.059e-02
chr6_32058200_32058250	3.059e-02
chr6_32058250_32058300	3.059e-02
chr6_32058300_32058350	3.059e-02
chr6_32058350_32058400	3.059e-02
chr6_32058400_32058450	3.059e-02
chr6_32058650_32058700	3.059e-02
chr6_32058700_32058750	3.059e-02
chr6_31866300_31866350	3.065e-02
chr6_31866350_31866400	3.065e-02
chr6_31866400_31866450	3.065e-02
chr6_31866450_31866500	3.065e-02
chr6_31866500_31866550	3.065e-02
chr6_31866550_31866600	3.065e-02
chr6_31866600_31866650	3.065e-02
chr6_31866650_31866700	3.065e-02
chr6_31866700_31866750	3.065e-02
chr6_31866750_31866800	3.065e-02
